year,rank,uri,wk_title,wk_artist,sp_title,sp_artist
1996,89,spotify:track:3PA9dH8cT0wR5UW4XkC44Y,Get Money,Junior M.A.F.I.A.  The Notorious B.I.G.,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,"['The Notorious B.I.G.', 'Junior M.A.F.I.A.']"
1996,90,spotify:track:2NFTEx9YLvWs4fWgKD0mZ9,That Girl,Maxi Priest  Shaggy,That Girl,"['Maxi Priest', 'Shaggy']"
1996,91,spotify:track:4MP7Ql7f0sbqzrnOFkkWwR,Po Pimp,Do or Die  Twista,Still Po' Pimpin',"['Do Or Die', 'Johnny P', 'Twista']"
1996,92,spotify:track:63aVbch5VRXtQnCITdeDTZ,Until It Sleeps,Metallica,Until It Sleeps,['Metallica']
1996,93,spotify:track:56hvN4r1qI7kDW9cw1lVov,Hay,Crucial Conflict,Hay,['Crucial Conflict']
1996,94,spotify:track:74jTexO94dFGyXGyeu8krd,Beautiful Life,Ace of Base,Beautiful Life,['Ace of Base']
1996,95,spotify:track:6vcdzohhBSbNdsZBh5IRpQ,Back for Good,Take That,Back for Good - Radio Mix,['Take That']
1996,96,spotify:track:5F6rwEF15hN1jnhNk2YQHn,"I Got Id"" / ""Long Road",Pearl Jam,Corduroy - Remastered,['Pearl Jam']
1996,97,spotify:track:6SkGfPa77E4giShVbk9N6R,Soon as I Get Home,Faith Evans,Soon as I Get Home,['Faith Evans']
1996,98,spotify:track:6mhw2fEPH4fMF0wolNm96e,Macarena,Los del Río,Macarena,['Los Del Rio']
1996,99,spotify:track:1OFKUn2VLafrHj7ybnap0Q,Only Wanna Be with You,Hootie & the Blowfish,Only Wanna Be With You,['Hootie & The Blowfish']
1996,100,spotify:track:1plWd6HPu5RUGa3kszuaYA,Don't Cry,Seal,Don't Cry,['Seal']
1997,1,https://open.spotify.com/track/3DUcaEvPO72PijivCjtZcU?si=b36ebb22bdd64998,Candle in the Wind 1997,Elton John,Candle in the Wind 1997,['Elton John']
1997,1,spotify:track:5LjSxAIKwyZvQqJ04ZQ0Da,Something About the Way You Look Tonight,Elton John,Something About The Way You Look Tonight - Edit Version,['Elton John']
1997,2,spotify:track:7y7aSSTiQfO0Ace4F7yxzE,"You Were Meant for Me"" / ""Foolish Games",Jewel,You Were Meant For Me,['Jewel']
1997,3,spotify:track:3QHONiXGMGU3z68mQInncF,I'll Be Missing You,Puff Daddy and Faith Evans  112,"I'll Be Missing You (feat. Faith Evans, 112)","['Diddy', 'Faith Evans', '112']"
1997,4,spotify:track:5Ihd9HrPvOADyVoonH9ZjB,Un-Break My Heart,Toni Braxton,Un-Break My Heart,['Toni Braxton']
1997,5,spotify:track:1EM23A621Z0QyTlWKu7T1l,Can't Nobody Hold Me Down,Puff Daddy  Mase,Can't Nobody Hold Me Down (feat. Mase),"['Diddy', 'Mase']"
1997,6,spotify:track:2RzJwBCXsS1VnjDm2jKKAa,I Believe I Can Fly,R. Kelly,I Believe I Can Fly,['R. Kelly']
1997,7,spotify:track:06TuMCjDEYjTOJScCRzmjf,Don't Let Go (Love),En Vogue,Don't Let Go (Love),['En Vogue']
1997,8,spotify:track:3jDdpx9PMlfMBS5tOBHFm9,Return of the Mack,Mark Morrison,Return of the Mack,['Mark Morrison']
1997,9,spotify:track:7BD50ATrF3Vab5FQy7vtK8,How Do I Live,LeAnn Rimes,How Do I Live,['LeAnn Rimes']
1997,10,spotify:track:1Je1IMUlBXcx1Fz0WE7oPT,Wannabe,Spice Girls,Wannabe,['Spice Girls']
1997,11,spotify:track:1nRwyxNsqCLeA17qR8Nfxx,Quit Playing Games (With My Heart),Backstreet Boys,Quit Playing Games (With My Heart),['Backstreet Boys']
1997,12,spotify:track:0lnxrQAd9ZxbhBBe7d8FO8,MMMBop,Hanson,MMMBop,['Hanson']
1997,13,spotify:track:2b29qJRy4asbQNFjPO96XC,For You I Will,Monica,For You I Will,['Monica']
1997,14,spotify:track:47TqCCnEliDp8NRDyIQoQq,You Make Me Wanna...,Usher,You Make Me Wanna...,['USHER']
1997,15,spotify:track:3i6qNxyVgIdUZTTi5m25EM,Bitch,Meredith Brooks,Bitch,['Meredith Brooks']
1997,16,spotify:track:4SF1747p541umnykBp352Q,Nobody,Keith Sweat  Athena Cage,Nobody (feat. Athena Cage),"['Keith Sweat', 'Athena Cage']"
1997,17,spotify:track:42et6fnHCw1HIPSrdPprMl,Semi-Charmed Life,Third Eye Blind,Semi-Charmed Life,['Third Eye Blind']
1997,18,spotify:track:75HZ6Wxnw8xbgz6HU9kKCS,Barely Breathing,Duncan Sheik,Barely Breathing,['Duncan Sheik']
1997,19,spotify:track:2OWzR8QoH7KaLtiN65v32x,Hard to Say I'm Sorry,Az Yet  Peter Cetera,Hard To Say I'm Sorry (feat. Peter Cetera),"['Az Yet', 'Peter Cetera']"
1997,20,spotify:track:7li7E2Kq96xyvshx0f1d3B,Mo Money Mo Problems,The Notorious B.I.G.  Puff Daddy and Mase,Mo Money Mo Problems - 2014 Remaster,"['The Notorious B.I.G.', 'Diddy', 'Mase']"
1997,21,spotify:track:21jEuMn2lf37715rwjow2M,The Freshmen,The Verve Pipe,The Freshmen,['The Verve Pipe']
1997,22,spotify:track:3XorCFmcupSm5QS6hA9g4N,I Want You,Savage Garden,I Want You,['Savage Garden']
1997,23,spotify:track:6MdqqkQ8sSC0WB4i8PyRuQ,No Diggity,Blackstreet  Dr. Dre,No Diggity,"['Blackstreet', 'Dr. Dre', 'Queen Pen']"
1997,24,spotify:track:1nP6feYWJVpbO41aezFtm2,I Belong to You (Every Time I See Your Face),Rome,I Belong To You (Every Time I See Your Face),['Rome']
1997,25,spotify:track:6Tsu3OsuMz4KEGKbOYd6A0,Hypnotize,The Notorious B.I.G.,Hypnotize - 2007 Remaster,['The Notorious B.I.G.']
1997,26,spotify:track:2ezqQeBiC72gwMJoO4w1hA,Every Time I Close My Eyes,Babyface,Every Time I Close My Eyes (with Kenny G),"['Babyface', 'Kenny G']"
1997,27,spotify:track:2MflYZf6aZzOxQWX0O7Brc,In My Bed,Dru Hill,In My Bed,['Dru Hill']
1997,28,spotify:track:1yTQ39my3MoNROlFw3RDNy,Say You'll Be There,Spice Girls,Say You'll Be There,['Spice Girls']
1997,29,spotify:track:0idCpkJ2pspfAILbanmERu,Do You Know (What It Takes),Robyn,Do You Know (What It Takes),['Robyn']
1997,30,spotify:track:027tq4cWr0kRxLTfdxvM1L,4 Seasons of Loneliness,Boyz II Men,4 Seasons Of Loneliness,['Boyz II Men']
1997,31,spotify:track:13XNjh0UY5LBsICcoHUdxl,G.H.E.T.T.O.U.T.,Changing Faces,G.H.E.T.T.O.U.T.,['Changing Faces']
1997,32,spotify:track:5NaOWLOmVjcA3M5spRATN9,Honey,Mariah Carey,Honey,['Mariah Carey']
1997,33,spotify:track:1kwNHkKXJ4c4MchgATAOBJ,I Believe in You and Me,Whitney Houston,I Believe In You And Me - Film Version,['Whitney Houston']
1997,34,spotify:track:76YDsWGWezclVy9Z6sDGhf,Da' Dip,Freak Nasty,Da' Dip,['Freak Nasty']
1997,35,spotify:track:36AWdhZIGLUTkWpJDhe7va,2 Become 1,Spice Girls,2 Become 1,['Spice Girls']
1997,36,spotify:track:2skmOCFU64Bg7Ytkgwliwe,All for You,Sister Hazel,All For You,['Sister Hazel']
1997,37,spotify:track:3kVIFDE3G89I2RPVkiRaRj,Cupid,112,Cupid,['112']
1997,38,spotify:track:2ck13qfgRZ1msyEJlDqzvk,Where Have All the Cowboys Gone?,Paula Cole,Where Have All the Cowboys Gone?,['Paula Cole']
1997,39,spotify:track:4mOxpj82q6n3EO7HBZCelX,Sunny Came Home,Shawn Colvin,Sunny Came Home,['Shawn Colvin']
1997,40,spotify:track:6sJwicxcFd4NtviQDrrpc7,It's Your Love,Tim McGraw with Faith Hill,It's Your Love - Single (In the Style of Tim McGraw & Faith Hill) [Performance Track with Demonstration Vocals],['Done Again']
1997,41,spotify:track:7kyMLaXepcGHIrsLqoiTB8,Ooh Aah... Just a Little Bit,Gina G,Ooh Aah...Just a Little Bit - Motiv8 Radio Edit,"['Gina G', 'Motiv8']"
1997,42,spotify:track:11Ki2bHWXTEug0DAfKcDDD,Mouth,Merril Bainbridge,Mouth,['Merril Bainbridge']
1997,43,spotify:track:1DViQw0p1vo0eAMRlUF4Lr,All Cried Out,Allure  112,All Cried Out (feat. 112) - Behind the scenes Video,"['Allure', '112']"
1997,44,spotify:track:46LEQkbfPT5x2ZanS3STg5,I'm Still in Love with You,New Edition,I'm Still In Love With You,['New Edition']
1997,45,spotify:track:5EOGZmuU56m3fFhqr4HCLe,Invisible Man,98 Degrees,Invisible Man,['98º']
1997,46,spotify:track:42OhQBFNIbMyxRGxyPOvQA,Not Tonight,"Lil' Kim  Da Brat, Left Eye, Missy Elliott and Angie Martinez","Not Tonight (feat. Da Brat, Left Eye, Missy ""Misdemeanor"" Elliott and Angie Martinez) - Remix","[""Lil' Kim"", 'Angie Martinez', 'Lisa ""Left Eye"" Lopes', 'Da Brat', 'Missy Elliott']"
1997,47,spotify:track:4ISp82TYvp9G3HTA2dPzQu,Look into My Eyes,Bone Thugs-n-Harmony,Look into My Eyes,['Bone Thugs-N-Harmony']
1997,48,spotify:track:4eDCsyIHTSu3cQZ5wDIyP7,Get It Together,702,Get It Together,['702']
1997,49,spotify:track:0gsl92EMIScPGV1AU35nuD,All by Myself,Celine Dion,All By Myself,['Céline Dion']
1997,50,spotify:track:5EQzuYfTZt7B2LqlvTF49l,It's All Coming Back to Me Now,Celine Dion,It's All Coming Back to Me Now,['Céline Dion']
1997,51,spotify:track:6X5gsE3F7LHmqaQEQsb9pb,My Love Is the Shhh!,Somethin' for the People  Trina & Tamara,My Love Is The Shhh! - Sound-A-Like As Made Famous By: Somethin' For The People Feat. Trina & Tamara,['Studio Group']
1997,52,spotify:track:37tzoWY1ubBQKGXiWdO5Qv,Where Do You Go,No Mercy,Where Do You Go,['No Mercy']
1997,53,spotify:track:2WthqeuPLwn0CHwCMrlt6L,I Finally Found Someone,Barbra Streisand and Bryan Adams,I Finally Found Someone (feat. Bryan Adams),"['Barbra Streisand', 'Bryan Adams']"
1997,54,spotify:track:6Ag4SYLUGFdnJrCwUIb4mT,I'll Be,Foxy Brown  Jay-Z,I'll Be,"['Foxy Brown', 'JAY-Z']"
1997,55,spotify:track:5XrfFo0JFOnWD9ZMNXGkQh,If It Makes You Happy,Sheryl Crow,If It Makes You Happy,['Sheryl Crow']
1997,56,spotify:track:1yzY2f1TONLTAjgkXygH24,Never Make a Promise,Dru Hill,Never Make A Promise,['Dru Hill']
1997,57,spotify:track:4b79AEQyxEVoiGMyBUv0io,When You Love a Woman,Journey,When You Love a Woman,['Journey']
1997,58,spotify:track:0HWVzusOpxbdzVgPxt2u99,Up Jumps da Boogie,Magoo and Timbaland,Up Jumps Da' Boogie (feat. Missy Elliott & Aaliyah),"['Timbaland', 'Magoo', 'Missy Elliott', 'Aaliyah']"
1997,59,https://open.spotify.com/track/6Ubm7YSji08mv1gmRE1Ciy?si=3ed945ff3674446c,I Don't Want To,Toni Braxton,I Don't Want To,['Toni Braxton']
1997,59,spotify:track:4xjGqrxavGBW8RldcCDBA8,I Love Me Some Him,Toni Braxton,I Love Me Some Him,['Toni Braxton']
1997,60,spotify:track:0t6DAi9KEiaWOtgTTXGhD2,Everyday Is a Winding Road,Sheryl Crow,Everyday Is A Winding Road,['Sheryl Crow']
1997,61,spotify:track:1iVdwLsbPsKnqUoZOWlEqv,Cold Rock a Party,MC Lyte,Cold Rock a Party,['MC Lyte']
1997,62,spotify:track:6mz1fBdKATx6qP4oP1I65G,Pony,Ginuwine,Pony,['Ginuwine']
1997,63,spotify:track:3ozomn4PrGEKEuusxX2HpC,Building a Mystery,Sarah McLachlan,Building a Mystery,['Sarah McLachlan']
1997,64,spotify:track:1PEqh7awkpuepLBSq8ZwqD,I Love You Always Forever,Donna Lewis,I Love You Always Forever,['Donna Lewis']
1997,65,spotify:track:3UBItNVbFQiVC5hBQlBvnr,Your Woman,White Town,Your Woman,['White Town']
1997,66,spotify:track:6uWez0py1zc17F7hjp7jIt,C U When U Get There,Coolio  40 Thevz,C U When U Get There,"['Coolio', '40 Thevz']"
1997,67,spotify:track:5Ds0VGkTSQ1jf4KzLUpZPb,Change the World,Eric Clapton,Change the World,['Eric Clapton']
1997,68,spotify:track:3sFOja0FKurzewYUvySXRT,My Baby Daddy,B-Rock and the Bizz,MyBabyDaddy,['B-Rock & The Bizz']
1997,69,spotify:track:22HYEJveCvykVDHDiEEmjZ,Tubthumping,Chumbawamba,Tubthumping,['Chumbawamba']
1997,70,spotify:track:1OCFE38LYUf22diBKJ8Z4W,Gotham City,R. Kelly,Gotham City - Remix,['R. Kelly']
1997,71,spotify:track:2mj1Z5bqu0UfW4o4a7UxpW,Last Night,Az Yet,Last Night,['Az Yet']
1997,72,unknown,ESPN Presents The Jock Jam,Various Artists,unknown,unknown
1997,73,spotify:track:1W9F8VPigP4dYlg1apN0gl,Big Daddy,Heavy D,Big Daddy,['Heavy D']
1997,74,spotify:track:3TIf4RqxDFq2Bp3CbjoxpD,What About Us,Total,What About Us (as made famous by Total),['Future R&B Hitmakers']
1997,75,spotify:track:2wxO3ZydJTZRi4Bbc02q7i,Smile,Scarface  2Pac and Johnny P.,Smile,"['Scarface', 'Johnny P', '2Pac']"
1997,76,spotify:track:1q3C05jegoKRuU1biZtVxv,What's on Tonight,Montell Jordan,What's On Tonight,['Montell Jordan']
1997,77,spotify:track:68uuz61IqrSJjO6ffO3yHc,Secret Garden,Bruce Springsteen,Secret Garden,['Bruce Springsteen']
1997,78,spotify:track:5otUV0LUycAHXqGVz8bZY0,The One I Gave My Heart To,Aaliyah,The One I Gave My Heart To,['Aaliyah']
1997,79,spotify:track:4Nwm4lvNRxXkGR6aMmtdKm,Fly Like an Eagle,Seal,Fly Like an Eagle,['Seal']
1997,80,spotify:track:5Pe9H08rkbraYpP3dllcfe,No Time,Lil' Kim  Puff Daddy,No Time,"[""Lil' Kim""]"
1997,81,spotify:track:6YtkOhiHmf46w1noltVnF2,Naked Eye,Luscious Jackson,Naked Eye,['Luscious Jackson']
1997,82,spotify:track:2df5QsXucx4VLiHNGusXD5,Macarena (Bayside Boys Mix),Los del Río,Macarena - Bayside Boys Remix,['Los Del Rio']
1997,83,spotify:track:0tNuJpBgtE65diL6Q8Q7fI,On & On,Erykah Badu,On & On,['Erykah Badu']
1997,84,spotify:track:1JmeJIl1Ef7asaGgIN05Ze,Don't Wanna Be a Player,Joe,Don't Wanna Be a Player,['Joe']
1997,85,spotify:track:5uC1sC1OmVKfU0m5opiY25,I Shot the Sheriff,Warren G,I Shot The Sheriff,['Warren G']
1997,86,spotify:track:7HP2lzaK7F55mj7J79bjf4,You Should Be Mine (Don't Waste Your Time),Brian McKnight  Mase,You Should Be Mine (Don't Waste Your Time),"['Brian McKnight', 'Mase']"
1997,87,spotify:track:0bLRXQaWzmSXRXPmP6JnEF,Don't Cry for Me Argentina,Madonna,Don't Cry for Me Argentina,['Madonna']
1997,88,spotify:track:68scrpEYQeO5B0OqAr2w9h,Someone,SWV  Puff Daddy,Someone (feat. Puff Daddy),"['SWV', 'Diddy']"
1997,89,spotify:track:3hS5RCp5EE1wUiiE7f8dM1,Go the Distance,Michael Bolton,Go the Distance,['Michael Bolton']
1997,90,spotify:track:13vDH7LlES2hajU7yR07Mz,One More Time,Real McCoy,One More Time,['Real McCoy']
1997,91,spotify:track:6fRLVZ4jKzuqyDPlIdbq9q,Butta Love,Next,Butta Love,['Next']
1997,92,spotify:track:5fRvePkRGdpn2nKacG7I6d,Coco Jamboo,Mr. President,Coco Jamboo,['Mr. President']
1997,93,spotify:track:69QIVIjPMnI1ABLBqh9P1b,Twisted,Keith Sweat,Twisted,['Keith Sweat']
1997,94,spotify:track:5ZrDlcxIDZyjOzHdYW1ydr,Barbie Girl,Aqua,Barbie Girl,['Aqua']
1997,95,spotify:track:1Ju1n9V6nkCaT1ZepextXi,Free to Decide,The Cranberries,Free To Decide,['The Cranberries']
1997,95,https://open.spotify.com/track/3EXrtClWmgsM7dw75Mw2M1?si=7f7fa76c4f9f46fa,When You're Gone,The Cranberries,When You're Gone,['The Cranberries']
1997,96,spotify:track:7k3sn5TIQ3qRVJ8FPTG9kx,Let Me Clear My Throat,DJ Kool,Let Me Clear My Throat - Old School Reunion Remix '96,['DJ Kool']
1997,97,spotify:track:57laKLECmh8J3TvFfJxT2g,I Like It,The Blackout All-Stars,"I Like It (Like That) (feat. Ray Barretto, Sheila E., Tito Nieves, Tito Puente, Paquito D'Rivera, Dave Valentin & Grover Washington, Jr.) - Radio Mix","['The Blackout Allstars', 'Ray Barretto', 'Sheila E.', 'Tito Nieves', 'Tito Puente', ""Paquito D'Rivera"", 'Dave Valentin', 'Grover Washington, Jr.', ""Bobby D'Ambrosio""]"
1997,98,spotify:track:01zlPeOoGeSEtmLd0eJEdH,Let It Flow,Toni Braxton,"Let It Flow - from ""Waiting to Exhale"" Original Soundtrack",['Toni Braxton']
1997,98,https://open.spotify.com/track/5bJ796cOnGBzSN5bm4mwMj?si=55952e850a41453f,You're Makin' Me High,Toni Braxton,You're Makin' Me High,['Toni Braxton']
1997,99,spotify:track:78JPL7uIfs6Imm57r1QETk,You Must Love Me,Madonna,You Must Love Me,['Madonna']
1997,100,spotify:track:6igXETl1zKir06CA7NWYo2,Let It Go,Ray J,Let It Go,['Ray J']
1998,1,spotify:track:5IFCyWplye09HytIP80RCF,Too Close,Next,Too Close,['Next']
1998,2,spotify:track:78TGdrcP8JZt7Uj58FWz4O,The Boy Is Mine,Brandy and Monica,The Boy Is Mine (Radio Edit) [feat. Monica],"['Brandy', 'Monica']"
1998,3,spotify:track:3x2ksaXI6EZUWidE2BiLXy,You're Still the One,Shania Twain,You're Still The One,['Shania Twain']
1998,4,spotify:track:013AWvizllIUEC2FOBzOnh,Truly Madly Deeply,Savage Garden,Truly Madly Deeply,['Savage Garden']
1998,5,spotify:track:7BD50ATrF3Vab5FQy7vtK8,How Do I Live,LeAnn Rimes,How Do I Live,['LeAnn Rimes']
1998,6,spotify:track:1aJnGme5ZRltYTp8FJ52eZ,Together Again,Janet,Together Again,['Janet Jackson']
1998,7,spotify:track:5GorFaKkP2mLREQvhSblIg,All My Life,K-Ci & JoJo,All My Life,['K-Ci & JoJo']
1998,8,https://open.spotify.com/track/3DUcaEvPO72PijivCjtZcU?si=94a4f64654e64b90,Candle in the Wind 1997,Elton John,Candle in the Wind 1997,['Elton John']
1998,8,spotify:track:5LjSxAIKwyZvQqJ04ZQ0Da,Something About the Way You Look Tonight,Elton John,Something About The Way You Look Tonight - Edit Version,['Elton John']
1998,9,spotify:track:5L0KDoZklMgs9GPoonneEl,Nice & Slow,Usher,Nice & Slow - Radio Version,['USHER']
1998,10,spotify:track:5MDQNJ7SZTytJwCbWKqJDL,I Don't Want to Wait,Paula Cole,I Don't Want to Wait,['Paula Cole']
1998,11,spotify:track:3Uvx1TO0Kg5HgGPk58lHXv,How's It Going to Be,Third Eye Blind,How's It Going to Be,['Third Eye Blind']
1998,12,spotify:track:5kHgrRO3hMDPehtH9VhYQc,"No, No, No",Destiny's Child,"No, No, No Pt. 2 (feat. Wyclef Jean)","[""Destiny's Child"", 'Wyclef Jean']"
1998,13,spotify:track:33LC84JgLvK2KuW43MfaNq,My Heart Will Go On,Celine Dion,"My Heart Will Go On - Love Theme from ""Titanic""",['Céline Dion']
1998,14,spotify:track:0weAUscowxeqDtpCgtbpgp,Gettin' Jiggy wit It,Will Smith,Gettin' Jiggy Wit It,['Will Smith']
1998,15,spotify:track:47TqCCnEliDp8NRDyIQoQq,You Make Me Wanna...,Usher,You Make Me Wanna...,['USHER']
1998,16,spotify:track:5PIveStlGgjVL54GpVcqxr,My Way,Usher,My Way,['USHER']
1998,17,spotify:track:3RSpK5Y0y5tl25qvssrwJ6,My All,Mariah Carey,My All,['Mariah Carey']
1998,18,spotify:track:5rWzxloNXvbRPhlC1O2b6T,The First Night,Monica,The First Night,['Monica']
1998,19,spotify:track:0N3r08GLdEfQYq1GMmzJN4,Been Around the World,Puff Daddy & the Family  The Notorious B.I.G. and Mase,Been Around the World,"['Diddy', 'Mase', 'The Notorious B.I.G.']"
1998,20,spotify:track:0rl84FuazRHYmK72krdmA1,Adia,Sarah McLachlan,Adia,['Sarah McLachlan']
1998,21,spotify:track:6YXWauQKn5nQVhcC4KVplQ,Crush,Jennifer Paige,Crush,['Jennifer Paige']
1998,22,spotify:track:5WTxbyWTpoqhdxEN2szOnl,Everybody (Backstreet's Back),Backstreet Boys,Everybody (Backstreet's Back) - Extended Version,['Backstreet Boys']
1998,23,spotify:track:225xvV8r1yKMHErSWivnow,I Don't Want to Miss a Thing,Aerosmith,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",['Aerosmith']
1998,24,spotify:track:3EdakRU1Y7pc8QXcON3vlz,Body Bumpin' (Yippie-Yi-Yo),Public Announcement,Body Bumpin' (Yippie-Yi-Yo),['Public Announcement']
1998,25,spotify:track:5EYWGM3Ns3iYew8ws0FatB,This Kiss,Faith Hill,This Kiss,['Faith Hill']
1998,26,spotify:track:4oJEy4qDPwDk5ac26yEMeL,I Don't Ever Want to See You Again,Uncle Sam,I Don't Ever Want to See You Again,['Uncle Sam']
1998,27,spotify:track:3wQUwUopne0hVBDXa44Bki,Let's Ride,Montell Jordan  Master P and Silkk the Shocker,Let's Ride,"['Montell Jordan', 'Silkk The Shocker', 'Master P']"
1998,28,spotify:track:5mkGfmJGFZpwK9nA5amOhv,Sex and Candy,Marcy Playground,Sex & Candy,['Marcy Playground']
1998,29,spotify:track:6SluaPiV04KOaRTOIScoff,Show Me Love,Robyn,Show Me Love - Radio Version,['Robyn']
1998,30,spotify:track:6FuJokk9FHx0E00SZ8ib8X,A Song for Mama,Boyz II Men,A Song For Mama,['Boyz II Men']
1998,31,spotify:track:6hxn98poTu1O4YZfafvC18,What You Want,Mase  Total,What You Want (feat. Total),"['Mase', 'Total']"
1998,32,spotify:track:2II03llydk4YnkBBvoYB3B,Frozen,Madonna,Frozen,['Madonna']
1998,33,spotify:track:6Gd123r71KDdpH8JRdYvrh,Gone till November,Wyclef Jean,Gone Till November (feat. The New York Philharmonic Orchestra),"['Wyclef Jean', 'New York Philharmonic']"
1998,34,spotify:track:6PyLw3l6ndolBrTPQp3Ibm,My Body,LSG,My Body,['LSG']
1998,35,spotify:track:22HYEJveCvykVDHDiEEmjZ,Tubthumping,Chumbawamba,Tubthumping,['Chumbawamba']
1998,36,spotify:track:33i1NxhGadaXhPgJaiD6ad,Deja Vu (Uptown Baby),Lord Tariq and Peter Gunz,Déjà Vu (Uptown Baby),"['Lord Tariq', 'Peter Gunz']"
1998,37,spotify:track:221LRlPHPuevgE1tuUlof9,I Want You Back,NSYNC,I Want You Back - Radio Edit,['*NSYNC']
1998,38,spotify:track:0LVOVRUo33lCAHNCMLY46w,When the Lights Go Out,Five,When The Lights Go Out - US Remix,['Five']
1998,39,spotify:track:4TVTbdNZtCJEhibH231GxQ,They Don't Know,Jon B.,They Don't Know,['Jon B.']
1998,40,spotify:track:0l3wp8iEtN8rgag9eTeorW,Make 'Em Say Uhh!,"Master P  Fiend, Silkk the Shocker, Mia X and Mystikal",Make 'Em Say Ugh,"['Master P', 'Silkk The Shocker', 'Mia X', 'Fiend']"
1998,41,spotify:track:2NeEQk7to8lDkZPQ6e8bIL,Make It Hot,Nicole  Missy Elliott and Mocha,Make It Hot,"['Nicole', 'Mocha', 'Missy Elliott']"
1998,42,spotify:track:7ziHnshbknkpFLDW5yGBjO,Never Ever,All Saints,Never Ever,['All Saints']
1998,43,spotify:track:5IHNDdMWCOisSuKo5xXH3y,I Get Lonely,Janet  Blackstreet,I Get Lonely - TNT Remix Edit,"['Janet Jackson', 'Blackstreet', 'Teddy Riley']"
1998,44,spotify:track:7hfRrdFJgFKK3cJ4rmkecE,Feel So Good,Mase,Feel so Good,['Mase']
1998,45,spotify:track:5919i3Sp9U2IE5m7hhlgSw,Say It,Voices of Theory,Say It,['Voices of Theory']
1998,46,spotify:track:4wtHbIS26FOtpjMkaQQ8Zk,Kiss the Rain,Billie Myers,Kiss The Rain,['Billie Myers']
1998,47,spotify:track:4fuaYQHyUaW5ctl64C14Fu,Come with Me,Puff Daddy  Jimmy Page,Come With Me,['Trish Lupin']
1998,48,spotify:track:6ddWFsfy7GMt7RyROYcUwM,Romeo and Juliet,Sylk-E. Fyne  Chill,Romeo and Juliet,"['Sylk E Fyne', 'Chill']"
1998,49,spotify:track:4Wtk0YYWUcx1JYicaq5Jd0,It's All About Me,Mýa and Sisqo,It's All About Me,"['Mýa', 'Sisqo']"
1998,50,spotify:track:6ZIuoDs3i1KjKurJf9miSs,I Will Come to You,Hanson,I Will Come To You,['Hanson']
1998,51,spotify:track:29hBRadFZf9QTGRHZmxm65,One Week,Barenaked Ladies,One Week,['Barenaked Ladies']
1998,52,spotify:track:2IObe2lNB04HPbFfsSQ89f,Swing My Way,K. P. & Envyi,Swing My Way,['K.P. & Envyi']
1998,53,spotify:track:6Zyk31Yyk7AUU1TTJn7plb,The Arms of the One Who Loves You,Xscape,The Arms of the One Who Loves You,['Xscape']
1998,54,spotify:track:6X5gsE3F7LHmqaQEQsb9pb,My Love Is the Shhh!,Somethin' for the People  Trina & Tamara,My Love Is The Shhh! - Sound-A-Like As Made Famous By: Somethin' For The People Feat. Trina & Tamara,['Studio Group']
1998,55,spotify:track:0ALJZXgutuN6F680E8lQPs,Daydreamin',Tatyana Ali,Daydreamin',"['Tatyana Ali', 'Lord Tariq', 'Peter Gunz']"
1998,56,https://open.spotify.com/track/5BHUR9utHa364xGMdITith?si=926b76dc12ce4f6b,We're Not Making Love No More,Dru Hill,We're Not Making Love No More - Live,['Dru Hill']
1998,57,spotify:track:42et6fnHCw1HIPSrdPprMl,Semi-Charmed Life,Third Eye Blind,Semi-Charmed Life,['Third Eye Blind']
1998,58,spotify:track:014Y7CPce02N9bir2M1ePw,I Do,Lisa Loeb,I Do,['Lisa Loeb']
1998,59,spotify:track:2dieHErJLwG7fOzD8WAtFO,Lookin' at Me,Mase  Puff Daddy,Lookin' at Me (feat. Puff Daddy),"['Mase', 'Diddy']"
1998,60,spotify:track:5es9FeUsKa8P8bB5iuN2co,Looking Through Your Eyes,LeAnn Rimes,Looking Through Your Eyes - from the motion picture Quest For Camelot,['LeAnn Rimes']
1998,61,spotify:track:50oHLrDldymThA6Tuw9531,Lately,Divine,Lately (as made famous by Divine),['Future R&B Hitmakers']
1998,62,spotify:track:1nRwyxNsqCLeA17qR8Nfxx,Quit Playing Games (With My Heart),Backstreet Boys,Quit Playing Games (With My Heart),['Backstreet Boys']
1998,63,spotify:track:6zZJkvtu3N9GhbSQdVzsKT,I Still Love You,Next,I Still Love You,['Next']
1998,64,spotify:track:2N5CvukjQqiWxjzZLMqqBN,Time After Time,INOJ,Time After Time,['INOJ']
1998,65,spotify:track:6VWFrHAnLDyNUEJbJvpkZA,Are You Jimmy Ray?,Jimmy Ray,Are You Jimmy Ray?,['Jimmy Ray']
1998,66,spotify:track:4AxVXHgv0clBuS4dl4S7Gw,Cruel Summer,Ace of Base,Cruel Summer,['Ace of Base']
1998,67,spotify:track:3qEEoMccf3U90pM47dbQtX,I Got the Hook Up,Master P  Sons of Funk,I Got The Hook-Up!,"['Master P', 'Sons Of Funk']"
1998,68,spotify:track:0ri1cDy4hmBNfLRL7eG1Tz,Victory,Puff Daddy & the Family  The Notorious B.I.G. and Busta Rhymes,Victory 2004,"['Diddy', '50 Cent', 'Busta Rhymes', 'Lloyd Banks', 'The Notorious B.I.G.']"
